0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
RGM.321639.0;OtherSpecimen;;Petrology;;IRAQ;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.321639.0;;;not applicable;SCHÜRMANNH.M.E. 8.4.1957.A;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.855791;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Herikerberg;https://data.biodiversitydata.nl/naturalis/specimen/RGM.855791;;;not applicable;Eigd. Gif Schimmelpenninck;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.306689.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.306689.0;;;not applicable;KORTHALSP.W.;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.359331;OtherSpecimen;;Petrology;;Germany;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.359331;;;not applicable;DISTRICT OOST (LOCHEM);natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.305660.0;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.305660.0;;;not applicable;;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.110517.0;OtherSpecimen;;Petrology;;ATLANTIC OCEAN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.110517.0;;;not applicable;DE VARGAS BEDEMAR;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1193438;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1193438;;;thin section;F. Lamers;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1193438/format/large;;;;;;;ICZN;WGS84
RGM.1065528;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Wunsterbergen bij Tongeren;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1065528;;;not applicable;Hsl. Werner;;;;;;;;;;;;;;;1853;;;;1853-01-01/1853-12-31;ICZN;WGS84
RGM.31815.0;OtherSpecimen;;Petrology;;Suriname;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.31815.0;;;not applicable;VOLTZF. 1853;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1200238;OtherSpecimen;;Petrology;;;;;;;;;;;;Corsica;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1200238;;;thin section;Dr. T. de Booy;;;;;Corsica;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1200238/format/large;;1955;;;;1955-01-01/1955-12-31;ICZN;WGS84
RGM.855598;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Put Tilburg;https://data.biodiversitydata.nl/naturalis/specimen/RGM.855598;;;not applicable;Ledeboer;;;;;;;;;;63,4;;;;;maart 1858;;;;1858-03-01/1858-03-31;ICZN;WGS84
RGM.111264.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.111264.0;;;not applicable;;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.500815;OtherSpecimen;;Petrology;;Germany;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.500815;;;not applicable;BURGER A.W.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1292285;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1292285;;;not applicable;TAPPENBECK;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1083117;OtherSpecimen;;Petrology;;unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1083117;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1083117/format/large;;;;;;;ICZN;WGS84
RGM.272796.225;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.272796.225;;;not applicable;BROUWER H.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.121314.0;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.121314.0;;;not applicable;;metamorphic rocks of hypabyssal origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.25612.0;OtherSpecimen;;Petrology;;U.K.;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.25612.0;;;not applicable;MORGANJ.;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1141702;OtherSpecimen;;Petrology;;Spain;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1141702;;;thin section;W. de Vries;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1141702/format/large;;1981;;;;1981-01-01/1981-12-31;ICZN;WGS84
RGM.1212717;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1212717;;;thin section;;;;;;Limburg;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1212717/format/large;;;;;;;ICZN;WGS84
RGM.205682.0;OtherSpecimen;;Petrology;;TANZANIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.205682.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1291537;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1291537;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.12801;OtherSpecimen;;Petrology;;AUSTRIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.12801;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.311170.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.311170.0;;;not applicable;KOPERBERGM.;pyroclastics, phenomenologically classified;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.857497;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Veentje Zuid vna Havelte;https://data.biodiversitydata.nl/naturalis/specimen/RGM.857497;;;not applicable;van Roijen;;;;;Drente;;;;;;;;;;1852;;;;1852-01-01/1852-12-31;ICZN;WGS84
RGM.1215418;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;Chemnitz;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1215418;;;thin section;;;;;;Saxony;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1215418/format/large;;;;;;;ICZN;WGS84
RGM.327511.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.327511.0;;;not applicable;;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1361040;OtherSpecimen;;Petrology;;Spain;;;;;;;;1.0;;;;;along the Badajoz - Huelva Road from 110 to 66 kilometers;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1361040;;;thin section;Stam J.C.;;;;;;;;;;;;;;;1967-1968;;;;1967-01-01/1968-12-31;ICZN;WGS84
RGM.1154014;OtherSpecimen;;Petrology;;;;;;;;;;;;Corsica;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1154014;;;thin section;Ritsema;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1154014/format/large;;;;;;;ICZN;WGS84
RGM.318254.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.318254.0;;;not applicable;SCHÜRMANNH.M.E. 17.5.1956.G.7;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.310128.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.310128.0;;;not applicable;SCHROEDERE.E.W.G.;siliciclastics;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1193702;OtherSpecimen;;Petrology;;Venezuela;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1193702;;;thin section;Brouwer;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1193702/format/large;;;;;;;ICZN;WGS84
RGM.855741;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.855741;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.310227.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.310227.0;;;not applicable;SCHROEDERE.E.W.G.;siliciclastics;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1189813;OtherSpecimen;;Petrology;;Indonesia;;;;;;;;;;Celebes;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1189813;;;thin section;Brouwer;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1189813/format/large;;;;;;;ICZN;WGS84
RGM.1215326;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;Firschendorf;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1215326;;;thin section;;;;;;Saxony;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1215326/format/large;;;;;;;ICZN;WGS84
RGM.1159935;OtherSpecimen;;Petrology;;Sweden;;;;;;;;;;;;;Borga;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1159935;;;thin section;v.d. Harst;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1159935/format/large;;;;;;;ICZN;WGS84
RGM.280462;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.280462;;;not applicable;HELLINGWERF R.H.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.25073;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.25073;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.342613.0;OtherSpecimen;;Petrology;;SWITZERLAND;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.342613.0;;;not applicable;WEBERF.;hypabyssal rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.420527;OtherSpecimen;;Petrology;;PHILIPPINES;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.420527;;;not applicable;;OBSIDIAN;;;;LUZON;;genus;;;;;genus;https://medialib.naturalis.nl/file/id/RGM.420527_2/format/large|https://medialib.naturalis.nl/file/id/RGM.420527_1/format/large;;DATE OLD: FELL CA 700.000 YEARS AGO;;;;;ICZN;WGS84
RGM.358726;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.358726;;;not applicable;ZANDSTRA J.G.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.44371.0;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.44371.0;;;not applicable;BANNINKD.D.&H.COUTINHO 1946;igneous rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1023153;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1023153;;;not applicable;RITSEMA L.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1291543;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1291543;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1133736;OtherSpecimen;;Petrology;;Spain;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1133736;;;thin section;Simon;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1133736/format/large;;;;;;;ICZN;WGS84
RGM.1047893;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1047893;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.314852.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.314852.0;;;not applicable;SCHÜRMANNH.M.E. 30.10.1958.J-2;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1083396;OtherSpecimen;;Petrology;;Unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1083396;;;thin section;Erdman;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1083396/format/large;;;;;;;ICZN;WGS84
RGM.111247.0;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.111247.0;;;not applicable;;metamorphic rocks suspected of igneous origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1018288;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1018288;;;not applicable;ZEYLMANS VAN EMMICHOVEN C.P.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.310813.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.310813.0;;;not applicable;KOPERBERGM.;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.324140.0;OtherSpecimen;;Petrology;;INDIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.324140.0;;;not applicable;SCHÜRMANNH.M.E.  8.12.1951.12;metamorphic rocks of hypabyssal origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.319669.0;OtherSpecimen;;Petrology;;Czechoslovakia;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.319669.0;;;not applicable;SCHÜRMANNH.M.E. 19101926;hypabyssal rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.858401;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Winschoten;https://data.biodiversitydata.nl/naturalis/specimen/RGM.858401;;;not applicable;Venema;;;;;Groningen province;;;;;;;;;;oktober 1853;;;;1853-10-01/1853-10-31;ICZN;WGS84
RGM.1178739;OtherSpecimen;;Petrology;;;;;;;;;;;;Saint Martin;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1178739;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1178739/format/large;;;;;;;ICZN;WGS84
RGM.1101581;OtherSpecimen;;Petrology;;Spain;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1101581;;;thin section;;;;;;Galicia;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1101581/format/large;;;;;;;ICZN;WGS84
RGM.38205.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.38205.0;;;not applicable;;pyroclastics, phenomenologically classified;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.75037.0;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.75037.0;;;not applicable;SNOEPJ.P. 1952-1953;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.88873.0;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.88873.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.380083;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;AUSTIBERG, DENEKAMP, TWENTE, OVERIJSSEL;https://data.biodiversitydata.nl/naturalis/specimen/RGM.380083;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.89579.0;OtherSpecimen;;Petrology;;NETHERLANDS;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.89579.0;;;not applicable;;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.112083.0;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.112083.0;;;not applicable;HARLOFFC.E.A. 1925 & 1926;hypabyssal rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.306729.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.306729.0;;;not applicable;KORTHALSP.W.;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1166301;OtherSpecimen;;Petrology;;Norway;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1166301;;;thin section;Schaar;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1166301/format/large;;1957;;;;1957-01-01/1957-12-31;ICZN;WGS84
RGM.1290003;OtherSpecimen;;Petrology;;SPAIN/PORTUGAL;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1290003;;;not applicable;FLOOR  P.;;;;;;;;;;;;;;;1971;;;;1971-01-01/1971-12-31;ICZN;WGS84
RGM.359323;OtherSpecimen;;Petrology;;Germany;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.359323;;;not applicable;ZANDSTRA J.G.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.129128.0;OtherSpecimen;;Petrology;;SPAIN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.129128.0;;;not applicable;;metamorphic rocks of unknown origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.207452.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.207452.0;;;not applicable;JUNGHUHNF.;volcanic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.854672;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Hondsrug;https://data.biodiversitydata.nl/naturalis/specimen/RGM.854672;;;not applicable;;;;;;Groningen;;;;;;;;;;;;;;;ICZN;WGS84
RGM.326830.0;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.326830.0;;;not applicable;DE GROOTC.;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1000771;OtherSpecimen;;Petrology;;unknown;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1000771;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1000771/format/large;;;;;;;ICZN;WGS84
RGM.205791.0;OtherSpecimen;;Petrology;;TANZANIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.205791.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.272941;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.272941;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.996892;OtherSpecimen;;Petrology;;Cuba;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.996892;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.996892/format/large;;;;;;;ICZN;WGS84
RGM.250231.0;OtherSpecimen;;Petrology;;EGYPT;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.250231.0;;;not applicable;SCHÜRMANNH.M.E. 03.11.1946;silicastones;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.242717.0;OtherSpecimen;;Petrology;;ANTILLES;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.242717.0;;;not applicable;MARTINK. 1884-1885;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.860561;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Apeldoorn;https://data.biodiversitydata.nl/naturalis/specimen/RGM.860561;;;not applicable;Staring;;;;;Gelderland;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1241804;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;Wijdhoek;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1241804;;;thin section;;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1241804/format/large;;;;;;;ICZN;WGS84
RGM.1019332;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1019332;;;not applicable;TELLINGEN H.W. VAN;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.77098.2;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.77098.2;;;not applicable;EXC.VOSGES1955;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.855041;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;4.0;;;;;Blesdijk bij Noordwolde;https://data.biodiversitydata.nl/naturalis/specimen/RGM.855041;;;not applicable;Bruinsma;;;;;Friesland;;;;;;;;;;september 1854;;;;1854-09-01/1854-09-30;ICZN;WGS84
RGM.1296190;OtherSpecimen;;Petrology;;SWEDEN;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1296190;;;not applicable;LAKEMAN R.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.98965.11;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.98965.11;;;not applicable;MOLENGRAAFFG.J.H.;carbonates;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.421083;OtherSpecimen;;Petrology;;Zimbabwe;;;;;;;Zwaan J.C.;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.421083;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1037832;OtherSpecimen;;Petrology;;Italy;;;;;;;;;;;;;Vesuvius;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1037832;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.37806;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.37806;;;not applicable;KEYZER C.J.;natural rocks,origin unknown;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1024459;OtherSpecimen;;Petrology;;FRANCE;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1024459;;;not applicable;PASSCHIER C.W.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1150948;OtherSpecimen;;Petrology;;Portugal;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1150948;;;thin section;Sluyk;;;;;;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1150948/format/large;;;;;;;ICZN;WGS84
RGM.1339310;OtherSpecimen;;Petrology;;Suriname;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1339310;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.65053;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;SIBCULO, SALLAND, OVERIJSSEL;https://data.biodiversitydata.nl/naturalis/specimen/RGM.65053;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1216028;OtherSpecimen;;Petrology;;U.S.A.;;;;;;;;;;;;;Alberene;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1216028;;;thin section;;;;;;Virginia;;;;;;;;https://medialib.naturalis.nl/file/id/RGM.1216028/format/large;;;;;;;ICZN;WGS84
RGM.187321.0;OtherSpecimen;;Petrology;;U.K.;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.187321.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.141880.0;OtherSpecimen;;Petrology;;GERMANY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.141880.0;;;not applicable;;plutonic rocks;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.862497;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;uitgraving Bomberg, Hilversum;https://data.biodiversitydata.nl/naturalis/specimen/RGM.862497;;;not applicable;Staring;;;;;North Holland;;;;;;;;;;Juni 1853;;;;1853-06-01/1853-06-30;ICZN;WGS84
RGM.1291756;OtherSpecimen;;Petrology;;INDONESIA;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1291756;;;not applicable;BROUWER H.A.;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.163266;OtherSpecimen;;Petrology;;Thailand;;;;;;;;1.0;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.163266;;;not applicable;;OBSIDIAN;;;;;;genus;;;;;genus;https://medialib.naturalis.nl/file/id/RGM.163266_1/format/large|https://medialib.naturalis.nl/file/id/RGM.163266_2/format/large;;;;;;;ICZN;WGS84
RGM.855384;OtherSpecimen;;Petrology;;Netherlands;;;;;;;;;;;;;Groningen, Helpman;https://data.biodiversitydata.nl/naturalis/specimen/RGM.855384;;;not applicable;Corresp. Groningen;;;;;Groningen province;;;;;;;;;;1853;;;;1853-01-01/1853-12-31;ICZN;WGS84
RGM.1336408;OtherSpecimen;;Petrology;;Cuba;;;;;;;;;;;;;Zuidelijk Santa Clara;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1336408;;;not applicable;;;;;;Santa Clara;;;;;;;;;;1933;;;;1933-01-01/1933-12-31;ICZN;WGS84
RGM.34602;OtherSpecimen;;Petrology;;;;;;;;;;;;;;;MUIDERBERG, MUIDEN, NOORD-HOLLAND;https://data.biodiversitydata.nl/naturalis/specimen/RGM.34602;;;not applicable;;;;;;;;;;;;;;;;;;;;;ICZN;WGS84
RGM.1334637;OtherSpecimen;;Petrology;;Cuba;;;;;;;;;;;;;Noordelijk Santa Clara;https://data.biodiversitydata.nl/naturalis/specimen/RGM.1334637;;;not applicable;;;;;;Santa Clara;;;;;;;;;;1933;;;;1933-01-01/1933-12-31;ICZN;WGS84
RGM.109066.0;OtherSpecimen;;Petrology;;ITALY;;;;;;;;;;;;;;https://data.biodiversitydata.nl/naturalis/specimen/RGM.109066.0;;;not applicable;BRUERENJ.W.R. 1938-1939;metamorphic rocks of sedimentary origin;;;;;;;;;;;;;;;;;;;ICZN;WGS84
